1/1/07,1:50:00,1/1/07,6:45:00,0.0914527
1/1/07,1:50:00,1/1/07,6:47:00,0.0920268
1/1/07,1:50:00,1/1/07,6:50:00,0.0933555
1/1/07,1:50:00,1/1/07,6:54:00,0.0937377
1/1/07,1:50:00,1/1/07,6:56:00,0.0933485
1/1/07,1:50:00,1/1/07,6:57:00,0.0930455
1/1/07,1:50:00,1/1/07,6:59:00,0.0924452
1/1/07,1:50:00,1/1/07,7:02:00,0.0915591
1/1/07,1:50:00,1/1/07,7:04:00,0.0909778
1/1/07,1:50:00,1/1/07,7:13:00,0.0884506
1/1/07,1:50:00,1/1/07,7:18:00,0.0885897
1/1/07,1:50:00,1/1/07,7:19:00,0.0886909
1/1/07,1:50:00,1/1/07,7:24:00,0.089206
1/1/07,1:50:00,1/1/07,7:27:00,0.0894911
1/1/07,1:50:00,1/1/07,7:28:00,0.0897345
1/1/07,1:50:00,1/1/07,7:30:00,0.089824
1/1/07,1:50:00,1/1/07,7:34:00,0.0899652
1/1/07,1:50:00,1/1/07,7:35:00,0.0903121
1/1/07,1:50:00,1/1/07,7:39:00,0.0909429
1/1/07,1:50:00,1/1/07,7:41:00,0.0910682
1/1/07,1:50:00,1/1/07,7:45:00,0.0912978
1/1/07,1:50:00,1/1/07,7:51:00,0.0916298
1/1/07,1:50:00,1/1/07,7:52:00,0.0919284
1/1/07,1:50:00,1/1/07,7:53:00,0.0923516
1/1/07,1:50:00,1/1/07,7:57:00,0.0939891
1/1/07,1:50:00,1/1/07,8:00:00,0.095186
1/1/07,1:50:00,1/1/07,8:02:00,0.0958713
1/1/07,1:50:00,1/1/07,8:15:00,0.0955492
1/1/07,1:50:00,1/1/07,8:20:00,0.0948082
1/1/07,1:50:00,1/1/07,8:21:00,0.0945663
1/1/07,1:50:00,1/1/07,8:22:00,0.0943257
1/1/07,1:50:00,1/1/07,8:24:00,0.0938481
1/1/07,1:50:00,1/1/07,8:31:00,0.0928358
1/1/07,1:50:00,1/1/07,8:38:00,0.0934279
1/1/07,1:50:00,1/1/07,8:39:00,0.0935073
1/1/07,1:50:00,1/1/07,8:40:00,0.0935815
1/1/07,1:50:00,1/1/07,8:43:00,0.0938213
1/1/07,1:50:00,1/1/07,8:45:00,0.0935192
1/1/07,1:50:00,1/1/07,8:47:00,0.0930718
1/1/07,1:50:00,1/1/07,8:52:00,0.0928605
1/1/07,1:50:00,1/1/07,8:53:00,0.0928726
1/1/07,1:50:00,1/1/07,8:54:00,0.0928847
1/1/07,1:50:00,1/1/07,9:00:00,0.0922413
1/1/07,1:50:00,1/1/07,9:08:00,0.0908292
1/1/07,1:50:00,1/1/07,9:21:00,0.0916018
1/1/07,1:50:00,1/1/07,9:25:00,0.0907982
1/1/07,1:50:00,1/1/07,9:33:00,0.0901207
1/1/07,1:50:00,1/1/07,9:35:00,0.0901116
1/1/07,1:50:00,1/1/07,9:40:00,0.0894989
1/1/07,1:50:00,1/1/07,9:44:00,0.0887453
1/1/07,1:50:00,1/1/07,9:45:00,0.0886723
1/1/07,1:50:00,1/1/07,9:50:00,0.088973
1/1/07,1:50:00,1/1/07,9:52:00,0.0890973
1/1/07,1:50:00,1/1/07,9:53:00,0.0891488
1/1/07,1:50:00,1/1/07,9:59:00,0.0894122
1/1/07,1:50:00,1/1/07,10:05:00,0.0894516
1/1/07,1:50:00,1/1/07,10:06:00,0.0894728
1/1/07,1:50:00,1/1/07,10:08:00,0.0895271
1/1/07,1:50:00,1/1/07,10:11:00,0.0901833
1/1/07,1:50:00,1/1/07,10:12:00,0.0904095
1/1/07,1:50:00,1/1/07,10:18:00,0.0918114
1/1/07,1:50:00,1/1/07,10:21:00,0.0919023
1/1/07,1:50:00,1/1/07,10:22:00,0.0919376
1/1/07,1:50:00,1/1/07,10:28:00,0.0933719
1/1/07,1:50:00,1/1/07,10:32:00,0.0936214
1/1/07,1:50:00,1/1/07,10:36:00,0.0939013
1/1/07,1:50:00,1/1/07,10:37:00,0.0939242
1/1/07,1:50:00,1/1/07,10:38:00,0.0937467
1/1/07,1:50:00,1/1/07,10:42:00,0.0930432
1/1/07,1:50:00,1/1/07,10:51:00,0.0925055
1/1/07,1:50:00,1/1/07,10:56:00,0.0921901
1/1/07,1:50:00,1/1/07,10:57:00,0.0920219
1/1/07,1:50:00,1/1/07,10:58:00,0.0918543
1/1/07,1:50:00,1/1/07,11:03:00,0.0915884
1/1/07,1:50:00,1/1/07,11:06:00,0.0917271
1/1/07,1:50:00,1/1/07,11:09:00,0.0918857
1/1/07,1:50:00,1/1/07,11:10:00,0.091943
1/1/07,1:50:00,1/1/07,11:21:00,0.0912413
1/1/07,1:50:00,1/1/07,11:22:00,0.091082
1/1/07,1:50:00,1/1/07,11:26:00,0.0906135
1/1/07,1:50:00,1/1/07,11:31:00,0.0906564
1/1/07,1:50:00,1/1/07,11:36:00,0.0902147
1/1/07,1:50:00,1/1/07,11:38:00,0.0899083
1/1/07,1:50:00,1/1/07,11:39:00,0.0899017
1/1/07,1:50:00,1/1/07,11:42:00,0.0900573
1/1/07,1:50:00,1/1/07,11:43:00,0.0901077
1/1/07,1:50:00,1/1/07,11:49:00,0.09038
1/1/07,1:50:00,1/1/07,11:54:00,0.0904099
1/1/07,1:50:00,1/1/07,11:57:00,0.0899638
1/1/07,1:50:00,1/1/07,12:00:00,0.0895221
1/1/07,1:50:00,1/1/07,12:02:00,0.08923
1/1/07,1:50:00,1/1/07,12:07:00,0.0888964
1/1/07,1:50:00,1/1/07,12:08:00,0.0888982
1/1/07,1:50:00,1/1/07,12:09:00,0.0889
1/1/07,1:50:00,1/1/07,12:10:00,0.088905
1/1/07,1:50:00,1/1/07,12:18:00,0.0885119
1/1/07,1:50:00,1/1/07,12:26:00,0.0892841
1/1/07,1:50:00,1/1/07,12:29:00,0.09
1/1/07,1:50:00,1/1/07,12:42:00,0.0908423
1/1/07,1:50:00,1/1/07,12:50:00,0.0920666
1/1/07,1:50:00,1/1/07,12:58:00,0.0924036
1/1/07,1:50:00,1/1/07,12:59:00,0.0924597
1/1/07,1:50:00,1/1/07,13:03:00,0.0926736
1/1/07,1:50:00,1/1/07,13:05:00,0.0927722
1/1/07,1:50:00,1/1/07,13:07:00,0.0928761
1/1/07,1:50:00,1/1/07,13:10:00,0.0926579
1/1/07,1:50:00,1/1/07,13:13:00,0.0922515
1/1/07,1:50:00,1/1/07,13:20:00,0.0913169
1/1/07,1:50:00,1/1/07,13:27:00,0.0908367
1/1/07,1:50:00,1/1/07,13:28:00,0.0908469
1/1/07,1:50:00,1/1/07,13:34:00,0.091095
1/1/07,1:50:00,1/1/07,13:36:00,0.0911966
1/1/07,1:50:00,1/1/07,13:39:00,0.0913437
1/1/07,1:50:00,1/1/07,13:41:00,0.0914354
1/1/07,1:50:00,1/1/07,13:44:00,0.0915888
1/1/07,1:50:00,1/1/07,13:47:00,0.0915432
1/1/07,1:50:00,1/1/07,13:55:00,0.0905344
1/1/07,1:50:00,1/1/07,13:58:00,0.0903018
1/1/07,1:50:00,1/1/07,14:00:00,0.0904514
1/1/07,1:50:00,1/1/07,14:04:00,0.0915347
1/1/07,1:50:00,1/1/07,14:05:00,0.092019
1/1/07,1:50:00,1/1/07,14:08:00,0.0934425
1/1/07,1:50:00,1/1/07,14:12:00,0.0952759
1/1/07,1:50:00,1/1/07,14:13:00,0.0957177
1/1/07,1:50:00,1/1/07,14:22:00,0.0981673
1/1/07,1:50:00,1/1/07,14:24:00,0.0983868
1/1/07,1:50:00,1/1/07,14:26:00,0.0986024
1/1/07,1:50:00,1/1/07,14:33:00,0.0985157
1/1/07,1:50:00,1/1/07,14:36:00,0.098472
1/1/07,1:50:00,1/1/07,14:39:00,0.0990104
1/1/07,1:50:00,1/1/07,14:41:00,0.099386
1/1/07,1:50:00,1/1/07,14:42:00,0.0995731
1/1/07,1:50:00,1/1/07,14:45:00,0.100124
1/1/07,1:50:00,1/1/07,14:48:00,0.100447
1/1/07,1:50:00,1/1/07,14:50:00,0.100817
1/1/07,1:50:00,1/1/07,14:53:00,0.101464
1/1/07,1:50:00,1/1/07,14:59:00,0.101843
1/1/07,1:50:00,1/1/07,15:01:00,0.101944
1/1/07,1:50:00,1/1/07,15:12:00,0.102446
1/1/07,1:50:00,1/1/07,15:19:00,0.102798
1/1/07,1:50:00,1/1/07,15:22:00,0.103292
1/1/07,1:50:00,1/1/07,15:25:00,0.103657
1/1/07,1:50:00,1/1/07,15:26:00,0.103716
1/1/07,1:50:00,1/1/07,15:28:00,0.103849
1/1/07,1:50:00,1/1/07,15:32:00,0.104129
1/1/07,1:50:00,1/1/07,15:37:00,0.104343
1/1/07,1:50:00,1/1/07,15:38:00,0.104217
1/1/07,1:50:00,1/1/07,15:39:00,0.104092
1/1/07,1:50:00,1/1/07,15:46:00,0.103221
1/1/07,1:50:00,1/1/07,15:48:00,0.102975
1/1/07,1:50:00,1/1/07,15:49:00,0.102852
1/1/07,1:50:00,1/1/07,15:50:00,0.10273
1/1/07,1:50:00,1/1/07,15:55:00,0.102397
1/1/07,1:50:00,1/1/07,16:00:00,0.102505
1/1/07,1:50:00,1/1/07,16:02:00,0.102596
1/1/07,1:50:00,1/1/07,16:04:00,0.102737
1/1/07,1:50:00,1/1/07,16:05:00,0.102797
1/1/07,1:50:00,1/1/07,16:07:00,0.102923
1/1/07,1:50:00,1/1/07,16:10:00,0.103113
1/1/07,1:50:00,1/1/07,16:14:00,0.103334
1/1/07,1:50:00,1/1/07,16:16:00,0.103453
1/1/07,1:50:00,1/1/07,16:17:00,0.103512
1/1/07,1:50:00,1/1/07,16:20:00,0.10346
1/1/07,1:50:00,1/1/07,16:24:00,0.102987
1/1/07,1:50:00,1/1/07,16:28:00,0.102519
1/1/07,1:50:00,1/1/07,16:30:00,0.102286
1/1/07,1:50:00,1/1/07,16:31:00,0.10217
1/1/07,1:50:00,1/1/07,16:45:00,0.102109
1/1/07,1:50:00,1/1/07,16:49:00,0.102373
1/1/07,1:50:00,1/1/07,16:53:00,0.102646
1/1/07,1:50:00,1/1/07,16:54:00,0.102712
1/1/07,1:50:00,1/1/07,16:56:00,0.10284
1/1/07,1:50:00,1/1/07,16:58:00,0.102959
1/1/07,1:50:00,1/1/07,17:01:00,0.103103
1/1/07,1:50:00,1/1/07,17:02:00,0.10299
1/1/07,1:50:00,1/1/07,17:08:00,0.102318
1/1/07,1:50:00,1/1/07,17:09:00,0.102207
1/1/07,1:50:00,1/1/07,17:10:00,0.102096
1/1/07,1:50:00,1/1/07,17:12:00,0.101959
1/1/07,1:50:00,1/1/07,17:15:00,0.102257
1/1/07,1:50:00,1/1/07,17:16:00,0.102395
1/1/07,1:50:00,1/1/07,17:39:00,0.105259
1/1/07,1:50:00,1/1/07,17:40:00,0.105409
1/1/07,1:50:00,1/1/07,17:41:00,0.105477
1/1/07,1:50:00,1/1/07,17:42:00,0.105503
1/1/07,1:50:00,1/1/07,17:43:00,0.105495
1/1/07,1:50:00,1/1/07,17:44:00,0.105384
1/1/07,1:50:00,1/1/07,17:45:00,0.105274
1/1/07,1:50:00,1/1/07,17:46:00,0.105164
1/1/07,1:50:00,1/1/07,17:54:00,0.10503
1/1/07,1:50:00,1/1/07,18:02:00,0.104333
1/1/07,1:50:00,1/1/07,18:03:00,0.104226
1/1/07,1:50:00,1/1/07,18:05:00,0.104012
1/1/07,1:50:00,1/1/07,18:10:00,0.103717
1/1/07,1:50:00,1/1/07,18:13:00,0.103793
1/1/07,1:50:00,1/1/07,18:16:00,0.103868
1/1/07,1:50:00,1/1/07,18:17:00,0.103895
1/1/07,1:50:00,1/1/07,18:18:00,0.103917
1/1/07,1:50:00,1/1/07,18:25:00,0.104066
1/1/07,1:50:00,1/1/07,18:26:00,0.103962
1/1/07,1:50:00,1/1/07,18:29:00,0.103954
